contract,function,line,detector_id,severity,swc_id,source
buggy_18,_Yesbuzz.callme_re_ent35(),712,naming-convention,Info,,slither
buggy_18,_Yesbuzz,711,naming-convention,Info,,slither
buggy_18,ERC20Interface.withdrawFunds_re_ent10(uint256),72,naming-convention,Info,,slither
buggy_18,ERC20Interface,86,naming-convention,Info,,slither
buggy_18,_Yesbuzz.callme_re_ent7(),563,naming-convention,Info,,slither
buggy_18,_Yesbuzz.buyTicket_re_ent37(),360,naming-convention,Info,,slither
buggy_18,Owned.withdrawFunds_re_ent17(uint256),208,naming-convention,Info,,slither
buggy_18,_Yesbuzz,474,naming-convention,Info,,slither
buggy_18,_Yesbuzz,254,naming-convention,Info,,slither
buggy_18,_Yesbuzz.buyTicket_re_ent16(),271,naming-convention,Info,,slither
buggy_18,ERC20Interface,62,naming-convention,Info,,slither
buggy_18,_Yesbuzz,359,naming-convention,Info,,slither
buggy_18,_Yesbuzz,312,naming-convention,Info,,slither
buggy_18,_Yesbuzz,420,naming-convention,Info,,slither
buggy_18,ERC20Interface,105,naming-convention,Info,,slither
buggy_18,ERC20Interface.withdrawBalance_re_ent33(),112,naming-convention,Info,,slither
buggy_18,_Yesbuzz.bug_re_ent34(),313,naming-convention,Info,,slither
buggy_18,_Yesbuzz,223,naming-convention,Info,,slither
buggy_18,_Yesbuzz,727,naming-convention,Info,,slither
buggy_18,_Yesbuzz.bug_re_ent6(),261,naming-convention,Info,,slither
buggy_18,_Yesbuzz,241,naming-convention,Info,,slither
buggy_18,_Yesbuzz,461,naming-convention,Info,,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent19(),475,naming-convention,Info,,slither
buggy_18,ERC20Interface.withdrawBalance_re_ent12(),87,naming-convention,Info,,slither
buggy_18,"_Yesbuzz.mint(uint256,bytes32)",367,naming-convention,Info,,slither
buggy_18,Owned.withdrawFunds_re_ent31(uint256),164,naming-convention,Info,,slither
buggy_18,ERC20Interface,71,naming-convention,Info,,slither
buggy_18,ERC20Interface.withdraw_balances_re_ent21(),80,naming-convention,Info,,slither
buggy_18,Owned,207,naming-convention,Info,,slither
buggy_18,ApproveAndCallFallBack.bug_re_ent41(),144,naming-convention,Info,,slither
buggy_18,_Yesbuzz,502,naming-convention,Info,,slither
buggy_18,_Yesbuzz.claimReward_re_ent32(),519,naming-convention,Info,,slither
buggy_18,_Yesbuzz.claimReward_re_ent4(),547,naming-convention,Info,,slither
buggy_18,_Yesbuzz.buyTicket_re_ent23(),580,naming-convention,Info,,slither
buggy_18,_Yesbuzz.claimReward_re_ent25(),466,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.buyTicket_re_ent23(),581,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.callme_re_ent14(),612,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.bug_re_ent6(),263,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent19(),478,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,Owned.withdrawFunds_re_ent31(uint256),167,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.buyTicket_re_ent30(),635,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.callme_re_ent35(),714,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,Owned.callme_re_ent42(),178,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.callme_re_ent7(),565,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent38(uint256),536,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.claimReward_re_ent32(),523,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.buyTicket_re_ent16(),272,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent36(),700,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,ERC20Interface.callme_re_ent21(),65,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.callme_re_ent28(),306,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,ERC20Interface.withdrawFunds_re_ent10(uint256),75,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent15(),298,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,ApproveAndCallFallBack.bug_re_ent41(),146,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdrawBalance_re_ent5(),290,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdraw_balances_re_ent29(),256,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.bug_re_ent20(),505,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.claimReward_re_ent4(),551,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,ERC20Interface.bug_re_ent27(),125,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,Owned.buyTicket_re_ent2(),195,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,ERC20Interface.claimReward_re_ent11(),101,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.withdrawFunds_re_ent24(uint256),282,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.claimReward_re_ent39(),682,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.bug_re_ent34(),315,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.claimReward_re_ent18(),250,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.buyTicket_re_ent37(),361,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,ERC20Interface.withdrawBalance_re_ent12(),90,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_18,_Yesbuzz.constructor(),342,too-many-digits,Info,,slither
buggy_18,"ApproveAndCallFallBack.receiveApproval(address,uint256,address,bytes)",142,unimplemented-functions,Info,SWC-100,slither
buggy_18,_Yesbuzz,234,constable-states,Info,,slither
buggy_18,_Yesbuzz,237,constable-states,Info,,slither
buggy_18,_Yesbuzz,241,constable-states,Info,,slither
buggy_18,"ApproveAndCallFallBack.receiveApproval(address,uint256,address,bytes)",142,external-function,Info,,slither
buggy_18,"_Yesbuzz.approveAndCall(address,uint256,bytes)",692,external-function,Info,,slither
buggy_19,ethBank.bug_re_ent27(),415,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.bug_re_ent20(),235,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.buyTicket_re_ent37(),138,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.bug_re_ent13(),440,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.buyTicket_re_ent23(),299,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.callme_re_ent14(),312,arbitrary-send-eth,High,SWC-105,slither
buggy_19,owned.callme_re_ent42(),99,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.callme_re_ent35(),372,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.buyTicket_re_ent30(),325,arbitrary-send-eth,High,SWC-105,slither
buggy_19,owned.bug_re_ent41(),75,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.callme_re_ent7(),286,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.buyTicket_re_ent9(),174,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.buyTicket_re_ent2(),112,arbitrary-send-eth,High,SWC-105,slither
buggy_19,ethBank.withdrawBalance_re_ent33(),401,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.withdraw_balances_re_ent8(),337,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.buyTicket_re_ent9(),174,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.withdrawFunds_re_ent3(uint256),159,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.withdrawBalance_re_ent26(),221,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.bug_re_ent13(),440,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.withdrawBalance_re_ent40(),386,reentrancy-eth,High,SWC-107,slither
buggy_19,owned.withdraw_balances_re_ent1(),60,reentrancy-eth,High,SWC-107,slither
buggy_19,ethBank.withdrawFunds_re_ent17(uint256),126,reentrancy-eth,High,SWC-107,slither
buggy_19,owned.transferOwnership(address),94,events-access,Low,,slither
buggy_19,"ethBank.withdrawForUser(address,uint256)",120,missing-zero-check,Low,SWC-123,slither
buggy_19,,0,solc-version,Info,SWC-103,slither
buggy_19,^0.5.1,5,solc-version,Info,SWC-103,slither
buggy_19,ethBank.withdrawBalance_re_ent40(),386,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.bug_re_ent13(),440,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.buyTicket_re_ent9(),174,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.withdrawBalance_re_ent26(),221,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.withdraw_balances_re_ent8(),337,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.withdrawBalance_re_ent33(),401,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.withdrawFunds_re_ent3(uint256),159,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.withdrawFunds_re_ent17(uint256),126,low-level-calls,Info,SWC-104,slither
buggy_19,owned.withdraw_balances_re_ent1(),60,low-level-calls,Info,SWC-104,slither
buggy_19,ethBank.withdrawBalance_re_ent26(),218,naming-convention,Info,,slither
buggy_19,owned,57,naming-convention,Info,,slither
buggy_19,owned,96,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent38(uint256),259,naming-convention,Info,,slither
buggy_19,owned.withdraw_balances_re_ent1(),59,naming-convention,Info,,slither
buggy_19,ethBank,412,naming-convention,Info,,slither
buggy_19,ethBank,136,naming-convention,Info,,slither
buggy_19,ethBank,245,naming-convention,Info,,slither
buggy_19,owned,72,naming-convention,Info,,slither
buggy_19,ethBank.withdrawBalance_re_ent33(),398,naming-convention,Info,,slither
buggy_19,ethBank,397,naming-convention,Info,,slither
buggy_19,ethBank,106,naming-convention,Info,,slither
buggy_19,ethBank,155,naming-convention,Info,,slither
buggy_19,ethBank,172,naming-convention,Info,,slither
buggy_19,ethBank.claimReward_re_ent32(),246,naming-convention,Info,,slither
buggy_19,ethBank,110,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent31(uint256),426,naming-convention,Info,,slither
buggy_19,ethBank.callme_re_ent7(),284,naming-convention,Info,,slither
buggy_19,ethBank,296,naming-convention,Info,,slither
buggy_19,ethBank.buyTicket_re_ent2(),111,naming-convention,Info,,slither
buggy_19,owned.bug_re_ent41(),73,naming-convention,Info,,slither
buggy_19,ethBank,232,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_3(),291,naming-convention,Info,,slither
buggy_19,ethBank,171,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_8(),354,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent38(uint256),259,naming-convention,Info,,slither
buggy_19,ethBank.buyTicket_re_ent37(),137,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent3(uint256),156,naming-convention,Info,,slither
buggy_19,ethBank.bug_re_ent13(),438,naming-convention,Info,,slither
buggy_19,ethBank,359,naming-convention,Info,,slither
buggy_19,ethBank,203,naming-convention,Info,,slither
buggy_19,ethBank,283,naming-convention,Info,,slither
buggy_19,ethBank.withdraw_balances_re_ent8(),336,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_5(),317,naming-convention,Info,,slither
buggy_19,ethBank.withdraw_balances_re_ent36(),360,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_9(),364,naming-convention,Info,,slither
buggy_19,ethBank.bug_re_ent20(),233,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent31(uint256),426,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent3(uint256),156,naming-convention,Info,,slither
buggy_19,ethBank,437,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_1(),265,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent17(uint256),123,naming-convention,Info,,slither
buggy_19,ethBank,382,naming-convention,Info,,slither
buggy_19,ethBank.claimReward_re_ent39(),347,naming-convention,Info,,slither
buggy_19,ethBank,258,naming-convention,Info,,slither
buggy_19,ethBank.buyTicket_re_ent9(),173,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_6(),330,naming-convention,Info,,slither
buggy_19,ethBank,335,naming-convention,Info,,slither
buggy_19,ethBank.withdrawBalance_re_ent19(),204,naming-convention,Info,,slither
buggy_19,ethBank,425,naming-convention,Info,,slither
buggy_19,ethBank.buyTicket_re_ent23(),298,naming-convention,Info,,slither
buggy_19,ethBank,270,naming-convention,Info,,slither
buggy_19,ethBank.callme_re_ent35(),370,naming-convention,Info,,slither
buggy_19,ethBank.claimReward_re_ent4(),271,naming-convention,Info,,slither
buggy_19,owned,58,naming-convention,Info,,slither
buggy_19,ethBank.claimReward_re_ent25(),191,naming-convention,Info,,slither
buggy_19,ethBank,122,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_4(),304,naming-convention,Info,,slither
buggy_19,ethBank.buyTicket_re_ent30(),324,naming-convention,Info,,slither
buggy_19,ethBank,369,naming-convention,Info,,slither
buggy_19,ethBank,297,naming-convention,Info,,slither
buggy_19,owned.callme_re_ent42(),97,naming-convention,Info,,slither
buggy_19,ethBank,323,naming-convention,Info,,slither
buggy_19,ethBank,322,naming-convention,Info,,slither
buggy_19,ethBank,109,naming-convention,Info,,slither
buggy_19,ethBank,217,naming-convention,Info,,slither
buggy_19,ethBank,135,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_2(),278,naming-convention,Info,,slither
buggy_19,ethBank.activeBonusCacl_7(),341,naming-convention,Info,,slither
buggy_19,ethBank,190,naming-convention,Info,,slither
buggy_19,"ethBank.withdrawForUser(address,uint256)",118,naming-convention,Info,,slither
buggy_19,ethBank.withdrawFunds_re_ent17(uint256),123,naming-convention,Info,,slither
buggy_19,ethBank.withdrawBalance_re_ent40(),383,naming-convention,Info,,slither
buggy_19,ethBank.bug_re_ent27(),413,naming-convention,Info,,slither
buggy_19,ethBank,309,naming-convention,Info,,slither
buggy_19,ethBank,346,naming-convention,Info,,slither
buggy_19,ethBank.callme_re_ent14(),310,naming-convention,Info,,slither
buggy_19,ethBank.bug_re_ent27(),415,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.withdrawFunds_re_ent31(uint256),429,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.buyTicket_re_ent23(),299,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.withdrawBalance_re_ent19(),207,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.callme_re_ent7(),286,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.callme_re_ent35(),372,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.withdraw_balances_re_ent36(),361,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.claimReward_re_ent32(),250,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.claimReward_re_ent39(),351,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.claimReward_re_ent25(),195,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,owned.callme_re_ent42(),99,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.callme_re_ent14(),312,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.withdrawFunds_re_ent38(uint256),262,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,owned.bug_re_ent41(),75,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.buyTicket_re_ent2(),112,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.claimReward_re_ent4(),275,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.bug_re_ent20(),235,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.buyTicket_re_ent30(),325,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_19,ethBank.buyTicket_re_ent37(),138,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_20,RampInstantPool.bug_re_ent41(),231,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantEthPool.buyTicket_re_ent30(),497,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.buyTicket_re_ent23(),417,arbitrary-send-eth,High,SWC-105,slither
buggy_20,Ownable.buyTicket_re_ent37(),76,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantEscrowsPoolInterface.buyTicket_re_ent9(),166,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.bug_re_ent13(),272,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantEthPool.callme_re_ent35(),553,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantEthPool.buyTicket_re_ent2(),476,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.callme_re_ent7(),394,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.bug_re_ent20(),324,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.bug_re_ent27(),255,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.callme_re_ent42(),240,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.callme_re_ent14(),433,arbitrary-send-eth,High,SWC-105,slither
buggy_20,RampInstantPool.withdraw_balances_re_ent1(),223,reentrancy-eth,High,SWC-107,slither
buggy_20,Ownable.withdrawBalance_re_ent40(),44,reentrancy-eth,High,SWC-107,slither
buggy_20,RampInstantEscrowsPoolInterface.buyTicket_re_ent9(),166,reentrancy-eth,High,SWC-107,slither
buggy_20,RampInstantEthPool.withdraw_balances_re_ent8(),508,reentrancy-eth,High,SWC-107,slither
buggy_20,Stoppable.withdrawBalance_re_ent33(),105,reentrancy-eth,High,SWC-107,slither
buggy_20,RampInstantPool.withdrawBalance_re_ent26(),312,reentrancy-eth,High,SWC-107,slither
buggy_20,Ownable.withdraw_balances_re_ent21(),34,reentrancy-eth,High,SWC-107,slither
buggy_20,Stoppable.withdrawFunds_re_ent3(uint256),127,reentrancy-eth,High,SWC-107,slither
buggy_20,RampInstantPool.bug_re_ent13(),272,reentrancy-eth,High,SWC-107,slither
buggy_20,Ownable.withdrawFunds_re_ent17(uint256),59,reentrancy-eth,High,SWC-107,slither
buggy_20,RampInstantPoolInterface,140,shadowing-abstract,Medium,SWC-119,slither
buggy_20,Ownable.changeOwner(address),70,missing-zero-check,Low,SWC-123,slither
buggy_20,"RampInstantEthPool.withdrawFunds(address,uint256)",517,missing-zero-check,Low,SWC-123,slither
buggy_20,^0.5.10,5,solc-version,Info,SWC-103,slither
buggy_20,,0,solc-version,Info,SWC-103,slither
buggy_20,Ownable.withdraw_balances_re_ent21(),34,low-level-calls,Info,SWC-104,slither
buggy_20,RampInstantPool.withdraw_balances_re_ent1(),223,low-level-calls,Info,SWC-104,slither
buggy_20,Ownable.withdrawFunds_re_ent17(uint256),59,low-level-calls,Info,SWC-104,slither
buggy_20,Ownable.withdrawBalance_re_ent40(),44,low-level-calls,Info,SWC-104,slither
buggy_20,Stoppable.withdrawBalance_re_ent33(),105,low-level-calls,Info,SWC-104,slither
buggy_20,RampInstantPool.withdrawBalance_re_ent26(),312,low-level-calls,Info,SWC-104,slither
buggy_20,RampInstantEscrowsPoolInterface.buyTicket_re_ent9(),166,low-level-calls,Info,SWC-104,slither
buggy_20,Stoppable.withdrawFunds_re_ent3(uint256),127,low-level-calls,Info,SWC-104,slither
buggy_20,RampInstantEthPool.withdraw_balances_re_ent8(),508,low-level-calls,Info,SWC-104,slither
buggy_20,RampInstantPool.bug_re_ent13(),272,low-level-calls,Info,SWC-104,slither
buggy_20,"RampInstantPool.returnSwap(address,address,bytes,bytes32)",403,naming-convention,Info,,slither
buggy_20,"RampInstantPool.returnSwap(address,address,bytes,bytes32)",402,naming-convention,Info,,slither
buggy_20,RampInstantPool.claimReward_re_ent11(),213,naming-convention,Info,,slither
buggy_20,RampInstantEscrowsPoolInterface,181,naming-convention,Info,,slither
buggy_20,"RampInstantEthPool.withdrawFunds(address,uint256)",514,naming-convention,Info,,slither
buggy_20,Stoppable.withdrawBalance_re_ent12(),91,naming-convention,Info,,slither
buggy_20,RampInstantEthPool.buyTicket_re_ent30(),496,naming-convention,Info,,slither
buggy_20,RampInstantPool,365,naming-convention,Info,,slither
buggy_20,Stoppable,90,naming-convention,Info,,slither
buggy_20,RampInstantEthPool.withdraw_balances_re_ent8(),507,naming-convention,Info,,slither
